message_id,channel_name,detected_class,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2
26462,lobelia4cosmetics,bottle,0.669510006904602,352.197998046875,221.3321533203125,716.599609375,1097.9608154296875
26462,lobelia4cosmetics,vase,0.6104034185409546,352.219970703125,231.3671875,716.89208984375,1088.046875
26463,lobelia4cosmetics,cup,0.7179240584373474,255.8875732421875,660.9248046875,539.6890869140625,892.59130859375
26463,lobelia4cosmetics,cup,0.38508638739585876,539.282958984375,780.0889892578125,988.147705078125,1138.97216796875
26463,lobelia4cosmetics,book,0.29399362206459045,97.92221069335938,1084.13916015625,899.1966552734375,1279.63818359375
26465,lobelia4cosmetics,book,0.2522209882736206,29.193218231201172,17.369062423706055,421.3279113769531,398.4606628417969
26466,lobelia4cosmetics,bottle,0.47497889399528503,395.4141540527344,206.40689086914062,773.2745361328125,1006.6614990234375
26466,lobelia4cosmetics,book,0.2567864954471588,9.60382080078125,1151.505615234375,843.3164672851562,1272.713623046875
26468,lobelia4cosmetics,fork,0.8577804565429688,367.401123046875,747.6116333007812,643.4999389648438,975.0227661132812
26468,lobelia4cosmetics,cup,0.49490147829055786,243.9123992919922,447.5269775390625,556.2078247070312,704.5070190429688
26468,lobelia4cosmetics,knife,0.4440270960330963,430.9764709472656,799.9642944335938,712.3184814453125,982.8504028320312
26471,lobelia4cosmetics,person,0.6775979995727539,433.271728515625,94.09092712402344,602.7689819335938,356.2571716308594
26471,lobelia4cosmetics,stop sign,0.2887904644012451,118.91364288330078,158.5073699951172,498.2436828613281,518.40771484375
26473,lobelia4cosmetics,sports ball,0.3680322468280792,241.0848388671875,193.33123779296875,284.43206787109375,236.75033569335938
26473,lobelia4cosmetics,sports ball,0.2993013560771942,98.15361022949219,385.38006591796875,159.18467712402344,447.1051025390625
26475,lobelia4cosmetics,clock,0.27083978056907654,125.29449462890625,31.322250366210938,689.9140014648438,784.9113159179688
26477,lobelia4cosmetics,bottle,0.2724870443344116,257.4488525390625,17.8671875,769.9320068359375,1137.7542724609375
26479,lobelia4cosmetics,bottle,0.4262688159942627,321.3703308105469,14.9600830078125,955.864501953125,1252.321044921875
26481,lobelia4cosmetics,bottle,0.861930787563324,587.351806640625,279.031982421875,1464.307373046875,2324.48681640625
26483,lobelia4cosmetics,bottle,0.2724870443344116,257.4488525390625,17.8671875,769.9320068359375,1137.7542724609375
26484,lobelia4cosmetics,cell phone,0.31958022713661194,97.504150390625,147.2822265625,798.3117065429688,1245.9461669921875
26485,lobelia4cosmetics,book,0.33817756175994873,61.79595947265625,926.222900390625,916.2858276367188,1278.760986328125
26485,lobelia4cosmetics,cup,0.2885853052139282,33.3370361328125,208.11013793945312,949.57080078125,985.732666015625
26486,lobelia4cosmetics,bottle,0.5097295641899109,689.720947265625,0.2459716796875,736.990478515625,93.40308380126953
26486,lobelia4cosmetics,bottle,0.5074439644813538,783.598876953125,0.0482940673828125,826.23046875,91.72755432128906
26486,lobelia4cosmetics,dining table,0.4608907401561737,2.0806884765625,772.5469360351562,960.0,1279.271484375
26486,lobelia4cosmetics,bottle,0.423902690410614,648.9219360351562,0.5999069213867188,689.9605102539062,95.6590347290039
26486,lobelia4cosmetics,bottle,0.42066624760627747,888.2030029296875,160.43667602539062,937.0675048828125,267.00714111328125
26486,lobelia4cosmetics,cup,0.368380069732666,260.9886474609375,857.202392578125,554.4838256835938,1167.5164794921875
26486,lobelia4cosmetics,bottle,0.33850017189979553,888.970947265625,334.83660888671875,935.8017578125,436.97943115234375
26486,lobelia4cosmetics,bottle,0.32597285509109497,931.8386840820312,302.584228515625,959.7600708007812,440.9925537109375
26486,lobelia4cosmetics,bottle,0.3151760697364807,733.2954711914062,0.485107421875,784.5596313476562,95.58830261230469
26486,lobelia4cosmetics,bottle,0.31241104006767273,879.3026123046875,0.29508209228515625,941.33203125,96.66844940185547
26486,lobelia4cosmetics,bottle,0.2992859482765198,7.249412536621094,58.50520324707031,51.397804260253906,195.10513305664062
26486,lobelia4cosmetics,bottle,0.29021596908569336,849.2608642578125,161.43923950195312,889.9561767578125,270.02337646484375
26487,lobelia4cosmetics,person,0.31169021129608154,399.14056396484375,680.0504760742188,494.915283203125,997.1284790039062
26488,lobelia4cosmetics,cup,0.4485996961593628,145.890625,201.05712890625,737.6036376953125,1080.790771484375
26488,lobelia4cosmetics,bottle,0.28690388798713684,23.0037841796875,282.95947265625,726.1163330078125,1278.955810546875
26489,lobelia4cosmetics,fork,0.8577804565429688,367.401123046875,747.6116333007812,643.4999389648438,975.0227661132812
26489,lobelia4cosmetics,cup,0.49490147829055786,243.9123992919922,447.5269775390625,556.2078247070312,704.5070190429688
26489,lobelia4cosmetics,knife,0.4440270960330963,430.9764709472656,799.9642944335938,712.3184814453125,982.8504028320312
26490,lobelia4cosmetics,book,0.29323312640190125,0.0,141.02740478515625,45.24971008300781,269.43292236328125
26490,lobelia4cosmetics,bottle,0.28239497542381287,946.8756103515625,86.64578247070312,989.5758056640625,173.36929321289062
26490,lobelia4cosmetics,refrigerator,0.275532066822052,179.91400146484375,107.518310546875,874.5917358398438,1273.59423828125
26490,lobelia4cosmetics,bottle,0.26941102743148804,1034.399169921875,49.34714126586914,1086.67724609375,165.60018920898438
26491,lobelia4cosmetics,refrigerator,0.38142117857933044,56.02351760864258,28.060911178588867,801.1201171875,1121.6783447265625
26492,lobelia4cosmetics,person,0.6775979995727539,433.271728515625,94.09092712402344,602.7689819335938,356.2571716308594
26492,lobelia4cosmetics,stop sign,0.2887904644012451,118.91364288330078,158.5073699951172,498.2436828613281,518.40771484375
26494,lobelia4cosmetics,clock,0.27083978056907654,125.29449462890625,31.322250366210938,689.9140014648438,784.9113159179688
26496,lobelia4cosmetics,bottle,0.861930787563324,587.351806640625,279.031982421875,1464.307373046875,2324.48681640625
26499,lobelia4cosmetics,bottle,0.9345337152481079,565.5836181640625,475.6349792480469,791.802734375,1082.5517578125
